fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,dia_semana,año,mes,dia_mes,es_fin_semana,es_festivo,es_black_friday,es_cyber_monday,trimestre,semana_anio,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2025-11-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.47,,6,2025,11,30,True,False,False,False,4,48,,,,,,,,,1.88,22.26,1.1442,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-01,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.22,,5,2025,11,1,True,True,False,False,4,44,4.0,1.0,11.0,5.0,3.0,8.0,5.0,,-1.95,38.52,1.0182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-02,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.08,,6,2025,11,2,True,False,False,False,4,44,,4.0,1.0,11.0,5.0,3.0,8.0,,0.2,39.56,1.0131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-03,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.44,,0,2025,11,3,False,False,False,False,4,45,,,4.0,1.0,11.0,5.0,3.0,,-1.4,38.24,1.0314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-04,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.96,,1,2025,11,4,False,False,False,False,4,45,,,,4.0,1.0,11.0,5.0,,-0.1,37.92,1.0538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.63,,2,2025,11,5,False,False,False,False,4,45,,,,,4.0,1.0,11.0,,1.58,38.6,1.0526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-06,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.9,,3,2025,11,6,False,False,False,False,4,45,,,,,,4.0,1.0,,-0.25,40.12,0.9945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-07,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.25,,4,2025,11,7,False,False,False,False,4,45,,,,,,,4.0,,0.62,38.9,1.0347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-08,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.18,,5,2025,11,8,True,False,False,False,4,45,,,,,,,,,0.45,38.75,1.0369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-09,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.02,,6,2025,11,9,True,False,False,False,4,45,,,,,,,,,0.05,38.3,1.0449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-10,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.34,,0,2025,11,10,False,False,False,False,4,46,,,,,,,,,-1.65,38.0,1.0353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-11,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.76,,1,2025,11,11,False,False,False,False,4,46,,,,,,,,,-0.6,38.98,1.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-12,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.5,,2,2025,11,12,False,False,False,False,4,46,,,,,,,,,-1.25,40.41,0.9775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-13,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.2,,3,2025,11,13,False,False,False,False,4,46,,,,,,,,,0.5,37.54,1.0709,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-14,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.39,,4,2025,11,14,False,False,False,False,4,46,,,,,,,,,-1.52,40.18,0.9803,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-15,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.27,,5,2025,11,15,True,False,False,False,4,46,,,,,,,,,-1.82,41.76,0.9404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-16,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.4,,6,2025,11,16,True,False,False,False,4,46,,,,,,,,,1.0,39.45,1.0241,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-17,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.68,,0,2025,11,17,False,False,False,False,4,47,,,,,,,,,1.7,37.38,1.0883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-18,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.89,,1,2025,11,18,False,False,False,False,4,47,,,,,,,,,-0.27,39.68,1.0053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-19,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.62,,2,2025,11,19,False,False,False,False,4,47,,,,,,,,,1.55,38.51,1.0548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-20,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.51,,3,2025,11,20,False,False,False,False,4,47,,,,,,,,,1.27,38.7,1.0468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-21,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.55,,4,2025,11,21,False,False,False,False,4,47,,,,,,,,,1.37,40.64,0.9978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-22,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.25,,5,2025,11,22,True,False,False,False,4,47,,,,,,,,,0.62,38.6,1.0427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-23,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.51,,6,2025,11,23,True,False,False,False,4,47,,,,,,,,,1.27,37.67,1.0754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-24,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.55,,0,2025,11,24,False,False,False,False,4,48,,,,,,,,,1.37,39.84,1.0178,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-25,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.68,,1,2025,11,25,False,False,False,False,4,48,,,,,,,,,-0.8,41.65,0.9527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.6,,2,2025,11,26,False,False,False,False,4,48,,,,,,,,,1.5,39.91,1.0173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-27,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.21,,3,2025,11,27,False,False,False,False,4,48,,,,,,,,,-1.97,37.87,1.0354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-28,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,34.0,,4,2025,11,28,False,False,True,False,4,48,,,,,,,,,-15.0,38.22,0.8896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.19,,5,2025,11,29,True,False,False,False,4,48,,,,,,,,,0.47,38.14,1.0537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.21,,6,2025,11,30,True,False,False,False,4,48,,,,,,,,,-1.97,39.81,0.9849,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-01,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,5,2025,11,1,True,True,False,False,4,44,4.0,3.0,5.0,4.0,5.0,5.0,6.0,,0.0,144.39,1.0389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-02,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,6,2025,11,2,True,False,False,False,4,44,,4.0,3.0,5.0,4.0,5.0,5.0,,0.0,140.44,1.0681,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-03,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,0,2025,11,3,False,False,False,False,4,45,,,4.0,3.0,5.0,4.0,5.0,,0.0,150.02,0.9999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-04,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,1,2025,11,4,False,False,False,False,4,45,,,,4.0,3.0,5.0,4.0,,0.0,140.0,1.0714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,2,2025,11,5,False,False,False,False,4,45,,,,,4.0,3.0,5.0,,0.0,141.78,1.058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,3,2025,11,6,False,False,False,False,4,45,,,,,,4.0,3.0,,0.0,143.51,1.0452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-07,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,4,2025,11,7,False,False,False,False,4,45,,,,,,,4.0,,0.0,140.05,1.071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-08,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,5,2025,11,8,True,False,False,False,4,45,,,,,,,,,0.0,146.26,1.0256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-09,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,6,2025,11,9,True,False,False,False,4,45,,,,,,,,,0.0,148.42,1.0106,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-10,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,0,2025,11,10,False,False,False,False,4,46,,,,,,,,,0.0,142.1,1.0556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-11,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,1,2025,11,11,False,False,False,False,4,46,,,,,,,,,0.0,143.01,1.0489,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-12,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,2,2025,11,12,False,False,False,False,4,46,,,,,,,,,0.0,139.82,1.0728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-13,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,3,2025,11,13,False,False,False,False,4,46,,,,,,,,,0.0,139.97,1.0717,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-14,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,4,2025,11,14,False,False,False,False,4,46,,,,,,,,,0.0,148.19,1.0122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-15,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,5,2025,11,15,True,False,False,False,4,46,,,,,,,,,0.0,141.62,1.0592,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-16,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,6,2025,11,16,True,False,False,False,4,46,,,,,,,,,0.0,148.04,1.0132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-17,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,0,2025,11,17,False,False,False,False,4,47,,,,,,,,,0.0,141.77,1.0581,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-18,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,1,2025,11,18,False,False,False,False,4,47,,,,,,,,,0.0,142.48,1.0528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-19,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,2,2025,11,19,False,False,False,False,4,47,,,,,,,,,0.0,143.99,1.0417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-20,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,3,2025,11,20,False,False,False,False,4,47,,,,,,,,,0.0,144.09,1.041,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-21,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,4,2025,11,21,False,False,False,False,4,47,,,,,,,,,0.0,146.16,1.0263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-22,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,5,2025,11,22,True,False,False,False,4,47,,,,,,,,,0.0,144.95,1.0348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-23,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,6,2025,11,23,True,False,False,False,4,47,,,,,,,,,0.0,152.51,0.9835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-24,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,0,2025,11,24,False,False,False,False,4,48,,,,,,,,,0.0,138.62,1.0821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-25,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,1,2025,11,25,False,False,False,False,4,48,,,,,,,,,0.0,140.77,1.0656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-26,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,2,2025,11,26,False,False,False,False,4,48,,,,,,,,,0.0,142.07,1.0558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-27,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,3,2025,11,27,False,False,False,False,4,48,,,,,,,,,0.0,145.67,1.0297,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-28,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,127.5,,4,2025,11,28,False,False,True,False,4,48,,,,,,,,,-15.0,139.02,0.9171,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,5,2025,11,29,True,False,False,False,4,48,,,,,,,,,0.0,137.14,1.0938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,6,2025,11,30,True,False,False,False,4,48,,,,,,,,,0.0,148.37,1.011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-01,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,5,2025,11,1,True,True,False,False,4,44,3.0,3.0,3.0,3.0,3.0,4.0,5.0,,0.0,797.96,1.0402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-02,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,6,2025,11,2,True,False,False,False,4,44,,3.0,3.0,3.0,3.0,3.0,4.0,,0.0,793.0,1.0467,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-03,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,0,2025,11,3,False,False,False,False,4,45,,,3.0,3.0,3.0,3.0,3.0,,0.0,758.08,1.0949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-04,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,1,2025,11,4,False,False,False,False,4,45,,,,3.0,3.0,3.0,3.0,,0.0,779.36,1.065,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,2,2025,11,5,False,False,False,False,4,45,,,,,3.0,3.0,3.0,,0.0,790.25,1.0503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,3,2025,11,6,False,False,False,False,4,45,,,,,,3.0,3.0,,0.0,758.02,1.095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-07,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,4,2025,11,7,False,False,False,False,4,45,,,,,,,3.0,,0.0,772.94,1.0738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-08,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,5,2025,11,8,True,False,False,False,4,45,,,,,,,,,0.0,789.68,1.0511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
